Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,Furnishing_Fully Furnished,Furnishing_Semi Furnished,Furnishing_Unfurnished
22000,29,2,1,1,1,0,1,4.3,65,1,1,1,0,0,0,0,1
22000,26,1,1,1,1,0,1,4.3,66.5,1,1,0,1,0,0,0,1
22000,32,1,1,1,1,0,0,4.4,37,1,0,1,0,0,0,0,1
22000,34,2,1,1,1,0,1,4.6,1872,1,1,0,0,1,0,0,1
22000,34,2,1,1,1,0,0,4,23,1,1,0,0,1,0,0,1
22000,31,1,1,1,1,0,1,4.3,66.5,1,1,1,1,0,0,0,1
22000,27,1,1,1,1,0,0,4.3,66.5,1,0,0,1,0,0,0,1
22000,25,1,1,1,1,0,0,4.3,66.5,1,0,0,0,0,0,0,1
22000,27,2,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1
22000,26,2,1,1,1,0,1,4.4,265,1,0,1,1,0,0,0,1
22000,30,1,1,1,1,0,0,5,6,1,1,0,1,0,0,0,1
22000,32,1,1,1,1,0,0,4.4,165,1,1,0,0,0,0,0,1
22000,34,2,1,1,1,0,0,4,23,1,0,1,1,0,0,0,1
22000,27,1,1,1,1,0,1,4.4,165,1,0,1,1,1,0,0,1
22000,27,2,1,1,1,0,0,4.5,152,1,0,1,0,0,0,0,1
22000,34,2,1,1,1,0,0,4.7,185,1,1,1,0,1,0,0,1
22000,27,2,1,1,1,0,0,4.3,66.5,1,0,1,1,1,0,0,1
22000,25,1,1,1,1,0,1,4.3,65,1,0,1,0,1,0,0,1
22000,30,2,1,1,1,0,1,4.3,86,1,0,0,1,1,0,0,1
22000,25,2,1,1,1,0,0,4.2,19,1,1,1,1,1,0,0,1
22000,28,1,1,1,1,0,1,4.3,66.5,1,1,0,0,0,0,0,1
22000,31,1,1,1,1,0,1,4.3,66.5,1,0,0,0,1,0,0,1
22000,32,1,1,1,1,0,1,4.3,66.5,1,1,0,1,0,0,0,1
22000,32,1,1,1,1,0,0,4.3,66.5,1,1,0,0,0,0,0,1
22000,29,2,1,1,1,0,0,4.7,185,1,0,1,0,1,0,0,1
22000,30,2,1,1,1,0,1,4.5,84,1,0,1,0,0,0,0,1
22000,30,2,1,1,1,0,0,4.7,185,1,0,1,1,0,0,0,1
22000,28,2,1,1,1,0,0,4,23,1,1,1,0,0,0,0,1
22000,34,2,1,1,1,0,1,4.4,120,1,1,0,0,0,0,0,1
22000,32,1,1,1,1,0,1,4,23,1,1,0,0,1,0,0,1
22000,30,2,1,1,1,0,0,3.9,87,1,0,0,1,0,0,0,1
22000,32,2,1,1,1,0,0,4.3,66.5,1,0,1,1,1,0,0,1
22000,25,2,1,1,1,0,1,4.3,66.5,1,1,1,0,0,0,0,1
22000,35,1,1,1,1,0,0,4.3,375,1,1,1,0,0,0,0,1
22000,35,2,1,1,1,0,1,4.2,53,1,1,0,1,0,0,0,1
22000,25,1,1,1,1,0,0,4.6,16,1,1,0,1,1,0,0,1
22000,35,2,1,1,1,0,1,4.2,19,1,0,1,1,1,0,0,1
22000,27,1,1,1,1,0,0,4.3,66.5,1,0,1,0,0,0,0,1
22000,26,2,1,1,1,0,0,4.3,54,1,1,1,0,1,0,0,1
22000,26,1,1,1,1,0,1,4.4,165,1,1,1,0,1,0,0,1
22000,31,2,1,1,1,0,0,4,136,1,1,0,0,1,0,0,1
22000,33,2,1,1,1,0,1,4.3,66.5,1,0,1,0,1,0,0,1
22000,31,1,1,1,1,0,0,4,23,1,0,1,0,0,0,0,1
22000,26,2,1,1,1,0,0,5,5,1,0,0,1,1,0,0,1
22000,27,2,1,1,1,0,1,4.5,839,1,0,1,0,0,0,0,1
22000,30,2,1,1,1,0,0,4,3,1,0,0,1,0,0,0,1
22000,30,2,1,1,1,0,0,4.3,66.5,1,1,1,1,1,0,0,1
22000,32,1,1,1,1,0,0,4.3,66.5,1,1,0,0,1,0,0,1
22000,34,1,1,1,1,0,1,4.4,297,1,1,0,0,0,0,0,1
22000,28,2,1,1,1,0,0,4.3,66.5,1,1,0,0,1,0,0,1
22000,29,2,1,1,1,0,0,4.4,34,1,0,1,1,0,0,0,1
22000,34,2,1,1,1,0,0,4.3,66.5,1,0,1,0,1,0,0,1
22000,32,1,1,1,1,0,0,4,136,1,0,0,0,1,0,0,1
22000,26,1,1,1,1,0,1,4.5,6377,1,1,1,0,1,0,0,1
22000,28,1,1,1,1,0,0,4.4,7658,1,0,1,1,1,0,0,1
22000,29,2,1,1,1,0,1,4.3,66.5,1,1,1,1,0,0,0,1
22000,28,1,1,1,1,0,1,4.6,194,1,1,1,0,1,0,0,1
22000,25,1,1,1,1,0,0,4.3,66.5,1,0,1,1,0,0,0,1
22000,31,1,1,1,1,0,1,4.3,66.5,1,0,1,0,1,0,0,1
22000,34,1,1,1,1,0,0,4.7,185,1,1,0,0,0,0,0,1
22000,35,1,1,1,1,0,1,4.5,13607,1,0,1,1,1,0,0,1
22000,30,2,1,1,1,0,0,4.2,14,1,0,1,0,0,0,0,1
22000,34,2,1,1,1,0,1,4.7,21,1,1,0,0,0,0,0,1
22500,35,1,1,1,1,0,1,4.3,66.5,1,1,0,1,1,0,0,1
22500,25,2,1,1,1,0,1,4.3,66.5,1,1,0,1,0,0,0,1
22600,28,2,1,1,1,0,0,4.7,185,1,1,0,0,0,0,0,1
23000,30,2,1,1,1,0,1,4.2,185,1,1,0,1,1,0,0,1
23000,31,2,1,1,1,0,0,4.4,37,1,1,1,1,1,0,0,1
23000,29,2,1,1,1,0,0,3.7,107,1,0,1,1,0,0,0,1
23000,25,2,1,1,1,0,1,4.5,6377,1,0,0,1,1,0,0,1
23000,35,2,1,1,1,0,0,4.5,152,1,1,0,0,0,0,0,1
23000,29,2,1,1,1,0,0,4.1,36,1,0,0,1,0,0,0,1
23000,32,2,1,1,1,0,0,4.3,66.5,1,0,0,1,0,0,0,1
23000,32,2,1,1,1,0,1,3.6,20,1,1,1,0,1,0,0,1
23000,30,2,1,1,1,0,0,4.3,66.5,1,1,1,0,0,0,0,1
23000,31,2,1,1,1,0,0,4.2,19,1,1,1,1,0,0,0,1
23000,25,1,1,1,1,0,0,3.9,87,1,0,0,0,0,0,0,1
23000,33,1,1,1,1,0,1,4.3,66.5,1,1,1,0,1,0,0,1
23000,30,1,1,1,1,0,0,4.3,66.5,1,0,1,0,1,0,0,1
23000,32,2,1,1,1,0,1,4.3,66.5,1,0,0,1,0,0,0,1
23000,27,2,1,1,1,0,1,4.4,120,1,0,1,1,0,0,0,1
23000,25,2,1,1,1,0,1,4.4,44,1,0,0,1,1,0,0,1
23000,31,1,1,1,1,0,1,4.5,152,1,1,0,0,0,0,0,1
23000,28,1,1,1,1,0,1,4.5,152,1,1,1,1,1,0,0,1
23000,25,2,1,1,1,0,1,4,3,1,0,0,0,0,0,0,1
23000,28,1,1,1,1,0,0,4.7,185,1,0,0,1,0,0,0,1
23000,29,2,1,1,1,0,1,4.6,194,1,0,1,0,0,0,0,1
23000,25,1,1,1,1,0,1,4.3,66.5,1,0,0,0,0,0,0,1
23000,35,1,1,1,1,0,1,4.1,46,1,0,0,0,1,0,0,1
23000,33,1,1,1,1,0,0,4,3,1,0,1,0,1,0,0,1
23000,28,2,1,1,1,0,1,4.3,66.5,1,1,0,1,0,0,0,1
23000,26,2,1,1,1,0,1,4.3,66.5,1,1,0,1,1,0,0,1
23000,30,2,1,1,1,0,1,4,3,1,0,0,1,0,0,0,1
23000,31,2,1,1,1,0,1,3.9,754,1,1,0,0,0,0,0,1
23000,25,1,1,1,1,0,0,4.1,43,1,1,1,1,1,0,0,1
23000,31,1,1,1,1,0,0,4.4,44,1,0,0,1,1,0,0,1
23000,27,1,1,1,1,0,1,4.3,66.5,1,1,1,1,1,0,0,1
23000,28,1,1,1,1,0,1,4.2,85,1,0,1,0,1,0,0,1
23000,32,2,1,1,1,0,0,3.9,87,1,1,1,1,1,0,0,1
23000,29,2,1,1,1,0,0,4.7,185,1,0,0,0,0,0,0,1
23000,29,2,1,1,1,0,0,4.3,66.5,1,1,1,0,0,0,0,1
23000,34,1,1,1,1,0,1,4.5,839,1,0,1,1,0,0,0,1
23000,35,2,1,1,1,0,1,3.9,87,1,0,0,1,0,0,0,1
23000,34,1,1,1,1,0,1,4.4,120,1,0,0,1,0,0,0,1
23000,29,2,1,1,1,0,1,4.3,66.5,1,0,0,1,1,0,0,1
23000,35,2,1,1,1,0,0,4.5,75,1,0,1,0,1,0,0,1
23000,26,1,1,1,1,0,1,4.4,77,1,1,1,0,1,0,0,1
23000,28,1,1,1,1,0,0,4.3,66.5,1,0,0,0,1,0,0,1
23000,34,2,1,1,1,0,1,4.3,66.5,1,1,0,1,1,0,0,1
23500,32,2,1,1,1,0,0,4.2,85,1,0,0,0,1,0,0,1
23500,25,1,1,1,1,0,0,4,23,1,1,1,1,1,0,0,1
24000,31,2,1,1,1,0,1,4.3,396,1,1,0,0,1,0,0,1
24000,29,1,1,1,1,0,0,4.4,37,1,1,1,1,0,0,0,1
24000,28,2,1,1,1,0,1,4.5,75,1,0,1,0,0,0,0,1
24000,30,2,1,1,1,0,0,4.1,83,1,1,1,1,0,0,0,1
24000,25,1,1,1,1,0,1,4.3,66.5,1,0,0,0,1,0,0,1
24000,33,2,1,1,1,0,0,3.7,107,1,1,0,0,0,0,0,1
24000,35,1,1,1,1,0,1,4.4,37,1,0,1,0,0,0,0,1
24000,26,2,1,1,1,0,1,4.3,66.5,1,0,0,1,1,0,0,1
24000,26,1,1,1,1,0,0,4.5,43,1,1,0,1,0,0,0,1
24000,31,1,1,1,1,0,0,4.3,66.5,1,0,0,1,0,0,0,1
24000,32,2,1,1,1,0,0,4.5,348,1,1,0,1,0,0,0,1
24000,33,1,1,1,1,0,1,4.4,77,1,1,0,0,0,0,0,1
24000,35,2,1,1,1,0,0,4.7,21,1,0,1,1,0,0,0,1
24000,32,2,1,1,1,0,1,4.7,21,1,1,1,1,1,0,0,1
24500,27,1,1,1,1,0,1,4.2,85,1,0,0,0,0,0,0,1
24880,28,1,1,1,1,0,1,4.6,16,1,0,0,0,1,0,0,1
24880,31,2,1,1,1,0,1,4.6,16,1,1,0,0,0,0,0,1
25000,26,1,1,1,1,0,0,4.6,16,1,0,1,1,1,0,0,1
25000,31,1,1,1,1,0,0,4.3,66.5,1,1,1,1,0,0,0,1
25000,32,1,1,1,1,0,0,4.3,65,1,1,1,0,0,0,0,1
25000,26,1,1,1,1,0,0,4.4,392,1,0,0,0,1,0,0,1
25000,29,1,1,1,1,0,1,4.3,396,1,0,0,1,0,0,0,1
25000,26,1,1,1,1,0,0,4.4,37,1,1,0,0,0,0,0,1
25000,35,2,1,1,1,0,1,4.2,172,1,0,0,0,0,0,0,1
25000,35,2,1,1,1,0,0,3.7,41,1,0,1,1,1,0,0,1
25000,27,2,1,1,1,0,0,4.3,66.5,1,1,1,0,1,0,0,1
25000,29,2,1,1,1,0,1,4.7,185,1,0,1,0,1,0,0,1
25000,28,1,1,1,1,0,1,4.4,25,1,1,0,0,0,0,0,1
25000,26,2,1,1,1,0,1,4.2,14,1,0,1,1,0,0,0,1
25000,33,1,1,1,1,0,1,2.7,3,1,0,1,1,1,0,0,1
25000,32,2,1,1,1,0,0,4.4,37,1,1,1,1,0,0,0,1
25000,28,1,1,1,1,0,1,4.4,297,1,0,0,1,1,0,0,1
25000,33,2,1,1,1,0,1,4.4,120,1,1,0,0,1,0,0,1
25000,26,1,1,1,1,0,1,4.3,23,1,0,1,0,1,0,0,1
25000,32,1,1,1,1,0,0,4.4,120,1,1,1,1,0,0,0,1
25000,27,2,1,1,1,0,0,4.4,25,1,0,1,1,0,0,0,1
25000,35,2,1,1,1,0,1,5,2,1,1,0,1,0,0,0,1
25000,34,2,1,1,1,0,1,4,3,1,0,0,0,1,0,0,1
25000,31,2,1,1,1,0,0,4.3,66.5,1,1,1,0,1,0,0,1
25000,26,1,1,1,1,0,0,4,3,1,1,0,0,1,0,0,1
25000,32,2,1,1,1,0,0,4.4,37,1,1,0,1,0,0,0,1
25000,27,2,1,1,1,0,0,4.3,66.5,1,0,0,1,0,0,0,1
25000,27,2,1,1,1,0,1,4.5,152,1,1,1,1,0,0,0,1
25000,34,2,1,1,1,0,0,4,23,1,0,1,0,0,0,0,1
25000,35,1,1,1,1,0,0,4.3,66.5,1,0,1,1,1,0,0,1
25000,30,1,1,1,1,0,1,4.3,66.5,1,1,1,1,1,0,0,1
25000,34,1,1,1,1,0,1,4.5,152,1,1,0,1,1,0,0,1
25000,27,2,1,1,1,0,1,4.3,23,1,1,0,0,1,0,0,1
25000,25,2,1,1,1,0,0,2.2,9,1,0,0,0,0,0,0,1
25000,33,2,1,1,1,0,0,4,1,1,0,1,0,1,0,0,1
25000,35,2,1,1,1,0,0,4.4,37,1,0,0,1,0,0,0,1
25000,31,2,1,1,1,0,0,4,23,1,1,1,1,1,0,0,1
25000,31,1,1,1,1,0,1,4.7,185,1,1,1,1,0,0,0,1
25000,26,1,1,1,1,0,1,4.1,36,1,1,1,1,0,0,0,1
25000,30,2,1,1,1,0,0,4.7,16,1,0,1,0,1,0,0,1
25000,35,1,1,1,1,0,0,4.3,66.5,1,1,0,0,0,0,0,1
25000,34,1,1,1,1,0,1,4.3,66.5,1,1,0,0,1,0,0,1
25000,32,1,1,1,1,0,0,4.4,165,1,1,1,0,0,0,0,1
25000,30,1,1,1,1,0,1,4.5,152,1,1,0,1,1,0,0,1
25000,27,1,1,1,1,0,1,4.8,4,1,0,1,0,0,0,0,1
25000,34,2,1,1,1,0,1,4.4,297,1,1,0,1,0,0,0,1
25000,27,1,1,1,1,0,1,4.6,1872,1,1,1,1,0,0,0,1
25000,31,2,1,1,1,0,1,4.3,66.5,1,0,1,0,0,0,0,1
25000,29,2,1,1,1,0,0,4.3,66.5,1,1,0,0,0,0,0,1
25000,31,2,1,1,1,0,1,4,23,1,1,0,1,0,0,0,1
25000,33,2,1,1,1,0,0,4,23,1,0,1,0,0,0,0,1
25000,26,1,1,1,1,0,1,4.3,66.5,1,1,1,0,1,0,0,1
25000,35,1,1,1,1,0,0,4.7,185,1,0,1,1,1,0,0,1
25000,28,1,1,1,1,0,1,4.3,23,1,1,1,1,0,0,0,1
25000,25,2,1,1,1,0,0,4.5,75,1,1,1,1,1,0,0,1
25000,25,1,1,1,1,0,1,4.3,66.5,1,0,1,1,0,0,0,1
25000,32,2,1,1,1,0,1,4.7,185,1,0,0,1,0,0,0,1
25000,27,2,1,1,1,0,1,4.2,85,1,0,0,1,1,0,0,1
25000,35,1,1,1,1,0,0,4.4,44,1,1,0,1,1,0,0,1
25000,35,1,1,1,1,0,0,4.3,23,1,0,1,1,0,0,0,1
25000,31,2,1,1,1,0,0,4.2,19,1,1,0,1,1,0,0,1
25000,33,1,1,1,1,0,0,4.4,44,1,0,0,1,0,0,0,1
25000,25,2,1,1,1,0,1,4.3,23,1,1,1,1,1,0,0,1
25000,29,2,1,1,1,0,1,4.2,26,1,1,0,0,1,0,0,1
25000,31,1,1,1,1,0,1,4,23,1,1,1,0,1,0,0,1
25000,32,1,1,1,1,0,1,4.3,65,1,1,1,1,1,0,0,1
25000,29,1,1,1,1,0,0,4.3,66.5,1,0,0,0,0,0,0,1
25000,32,1,1,1,1,0,0,5,2,1,0,0,0,0,0,0,1
25000,34,1,1,1,1,0,1,4.4,44,1,0,1,0,0,0,0,1
25000,29,2,1,1,1,0,0,4.5,152,1,0,0,1,1,0,0,1
25000,34,1,1,1,1,0,1,4.3,192,1,0,1,1,1,0,0,1
25000,32,1,1,1,1,0,0,4.3,66.5,1,1,1,0,1,0,0,1
25000,31,1,1,1,1,0,1,4.3,66.5,1,1,0,0,1,0,0,1
25000,28,1,1,1,1,0,0,4.3,66.5,1,1,1,0,0,0,0,1
25000,31,2,1,1,1,0,1,4.4,120,1,0,1,0,0,0,0,1
25000,29,2,1,1,1,0,0,4.6,72,1,1,0,1,0,0,0,1
25000,35,1,1,1,1,0,1,4,3,1,1,1,1,0,0,0,1
25000,33,2,1,1,1,0,1,4.6,194,1,0,0,0,1,0,0,1
25000,25,2,1,1,1,0,1,4.1,43,1,0,0,1,1,0,0,1
25000,25,2,1,1,1,0,1,3.6,20,1,0,1,1,0,0,0,1
25000,26,2,1,1,1,0,1,4.5,152,1,1,0,0,0,0,0,1
25000,31,1,1,1,1,0,1,4.3,66.5,1,1,0,1,0,0,0,1
25000,27,2,1,1,1,0,1,4.4,44,1,1,1,1,1,0,0,1
25000,26,2,1,1,1,0,1,3.6,20,1,0,1,1,0,0,0,1
25000,26,2,1,1,1,0,1,5,2,1,0,1,0,0,0,0,1
25000,33,2,1,1,1,0,0,4.3,113,1,1,1,0,0,0,0,1
25000,31,1,1,1,1,0,0,4.3,66.5,1,1,1,1,1,0,0,1
25000,31,2,1,1,1,0,1,4.4,44,1,1,1,0,1,0,0,1
25000,30,2,1,1,1,0,0,4.4,44,1,1,0,0,1,0,0,1
25000,34,2,1,1,1,0,1,4.5,36355,1,1,0,1,0,0,0,1
25000,27,2,1,1,1,0,1,4.3,66.5,1,0,1,0,1,0,0,1
25000,25,2,1,1,1,0,0,4.3,66.5,1,1,0,1,0,0,0,1
25000,30,1,1,1,1,0,1,4.4,120,1,1,1,0,0,0,0,1
25000,29,1,1,1,1,0,1,4.3,54,1,1,1,1,0,0,0,1
25000,33,2,1,1,1,0,1,4.5,348,1,1,1,0,0,0,0,1
25000,33,2,1,1,1,0,1,4.3,66.5,1,1,0,0,1,0,0,1
25000,25,2,1,1,1,0,0,3.9,754,1,0,1,1,1,0,0,1
25000,35,1,1,1,1,0,1,4.3,66.5,1,0,0,1,0,0,0,1
25000,30,1,1,1,1,0,0,3.7,80,1,0,1,1,1,0,0,1
25000,30,2,1,1,1,0,0,4.3,66.5,1,1,0,1,0,0,0,1
25000,29,1,1,1,1,0,0,4.3,66.5,1,1,1,1,1,0,0,1
25000,32,2,1,1,1,0,1,4.3,66.5,1,0,0,1,0,0,0,1
25000,29,1,1,1,1,0,1,4.5,103,1,0,0,1,0,0,0,1
25000,32,1,1,1,1,0,1,4.7,185,1,0,1,0,1,0,0,1
25000,25,1,1,1,1,0,1,3.9,87,1,1,1,1,1,0,0,1
25000,29,1,1,1,1,0,1,4.3,148,1,0,0,0,0,0,0,1
25000,29,1,1,1,1,0,0,4.4,37,1,0,0,0,0,0,0,1
25000,26,2,1,1,1,0,0,5,2,1,1,1,0,1,0,0,1
25000,29,2,1,1,1,0,1,3.6,20,1,0,1,0,1,0,0,1
25000,30,2,1,1,1,0,0,4.8,10,1,1,1,0,0,0,0,1
25000,26,2,1,1,1,0,1,4.4,120,1,1,0,0,0,0,0,1
25000,32,1,1,1,1,0,0,4,23,1,1,1,0,0,0,0,1
25000,35,1,1,1,1,0,0,4.3,66.5,1,0,0,1,1,0,0,1
25000,28,2,1,1,1,0,1,4.3,66.5,1,1,0,1,0,0,0,1
25000,29,1,1,1,1,0,1,4.3,66.5,1,0,1,1,0,0,0,1
25000,25,1,1,1,1,0,0,4,83,1,0,1,1,1,0,0,1
25000,30,2,1,1,1,0,1,4.3,66.5,1,0,0,1,0,0,0,1
25000,25,1,1,1,1,0,1,5,1,1,0,1,1,1,0,0,1
25000,32,1,1,1,1,0,1,4.3,66.5,1,0,0,0,1,0,0,1
25000,26,2,1,1,1,0,1,4.5,84,1,1,0,0,1,0,0,1
25000,35,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1
25000,28,1,1,1,1,0,1,4.3,66.5,1,1,0,0,1,0,0,1
25000,27,1,1,1,1,0,0,4.3,66.5,1,0,0,0,1,0,0,1
25000,32,1,1,1,1,0,1,5,2,1,0,0,0,1,0,0,1
25000,27,1,1,1,1,0,0,4.3,66.5,1,1,0,0,1,0,0,1
25000,30,2,1,1,1,0,1,5,2,1,1,0,0,1,0,0,1
25000,27,2,1,1,1,0,1,4.3,113,1,1,0,1,0,0,0,1
25000,35,2,1,1,1,0,0,4.3,66.5,1,1,1,1,0,0,0,1
25000,28,1,1,1,1,0,0,5,2,1,0,1,1,1,0,0,1
25000,26,1,1,1,1,0,1,4.2,85,1,1,1,0,1,0,0,1
25000,33,1,1,1,1,0,1,4.3,54,1,0,0,1,1,0,0,1
25000,35,2,1,1,1,0,0,4.3,66.5,1,0,1,1,1,0,0,1
25000,35,2,1,1,1,0,0,4.3,65,1,0,0,0,1,0,0,1
25000,29,1,1,1,1,0,0,4.3,66.5,1,0,1,1,0,0,0,1
25000,32,2,1,1,1,0,1,4.3,66.5,1,1,0,0,0,0,0,1
25000,30,1,1,1,1,0,1,4.3,66.5,1,0,1,0,0,0,0,1
25000,25,2,1,1,1,0,0,4.3,66.5,1,1,0,0,1,0,0,1
25000,33,1,1,1,1,0,0,4,3,1,0,1,1,1,0,0,1
25000,27,2,1,1,1,0,0,4.3,66.5,1,1,1,0,0,0,0,1
25000,26,2,1,1,1,0,1,4.4,120,1,1,0,0,0,0,0,1
25000,35,2,1,1,1,0,1,4.3,66.5,1,0,0,1,1,0,0,1
25000,32,1,1,1,1,0,0,4.3,66.5,1,0,0,0,1,0,0,1
25000,35,2,1,1,1,0,0,4.2,9,1,1,0,1,0,0,0,1
25000,32,1,1,1,1,0,0,4.3,66.5,1,1,1,0,1,0,0,1
25000,35,1,1,1,1,0,0,4.3,66.5,1,0,0,1,1,0,0,1
25000,29,2,1,1,1,0,0,4.4,37,1,0,1,0,0,0,0,1
25000,33,2,1,1,1,0,1,4.2,85,1,0,0,0,0,0,0,1
25000,25,2,1,1,1,0,1,4.1,140,1,1,0,1,0,0,0,1
25000,31,1,1,1,1,0,1,4.4,120,1,0,0,1,0,0,0,1
25000,26,1,1,1,1,0,0,4.4,44,1,1,0,1,0,0,0,1
25000,32,1,1,1,1,0,0,4.5,13,1,0,0,1,1,0,0,1
25000,29,2,1,1,1,0,1,4.3,32,1,1,0,1,1,0,0,1
25000,27,2,1,1,1,0,0,4.5,152,1,0,1,1,1,0,0,1
25000,34,1,1,1,1,0,1,4.3,66.5,1,1,0,1,0,0,0,1
25000,28,1,1,1,1,0,0,4.3,66.5,1,1,1,0,0,0,0,1
25000,27,1,1,1,1,0,1,3.8,6,1,0,0,0,0,0,0,1
25000,25,2,1,1,1,0,1,4.3,192,1,0,0,0,0,0,0,1
25000,28,2,1,1,1,0,1,4.4,77,1,1,1,0,1,0,0,1
25000,26,1,1,1,1,0,0,4.3,66.5,1,0,0,0,0,0,0,1
25000,32,1,1,1,1,0,1,4.3,66.5,1,1,1,0,1,0,0,1
25000,33,2,1,1,1,0,0,5,3,1,0,1,1,1,0,0,1
25000,31,2,1,1,1,0,0,4.3,66.5,1,1,0,0,0,0,0,1
25000,25,1,1,1,1,0,0,4.3,66.5,1,1,1,1,1,0,0,1
25000,28,1,1,1,1,0,0,4.3,66.5,1,0,1,1,1,0,0,1
25000,35,2,1,1,1,0,0,4,23,1,1,0,0,1,0,0,1
25000,27,2,1,1,1,0,1,4.3,396,1,0,0,0,1,0,0,1
25000,25,2,1,1,1,0,1,4.3,66.5,1,0,1,0,0,0,0,1
25000,32,1,1,1,1,0,1,4.9,13,1,0,0,1,1,0,0,1
25000,27,1,1,1,1,0,1,4.5,839,1,1,0,1,1,0,0,1
25000,35,1,1,1,1,0,1,4.3,65,1,1,0,1,0,0,0,1
25000,34,2,1,1,1,0,0,4.4,37,1,0,0,0,0,0,0,1
25000,27,2,1,1,1,0,1,4,3,1,1,1,0,1,0,0,1
25000,32,2,1,1,1,0,0,4,3,1,1,1,1,1,0,0,1
25000,29,2,1,1,1,0,1,3.9,87,1,1,1,0,0,0,0,1
25000,35,1,1,1,1,0,1,4.3,66.5,1,1,0,0,0,0,0,1
25000,27,2,1,1,1,0,0,4.2,53,1,1,1,1,0,0,0,1
25000,26,2,1,1,1,0,0,4,3,1,0,1,1,1,0,0,1
25000,32,1,1,1,1,0,0,4.3,66.5,1,1,1,1,0,0,0,1
25000,26,1,1,1,1,0,0,4.3,66.5,1,1,0,0,1,0,0,1
25000,33,1,1,1,1,0,1,4.3,66.5,1,1,0,0,1,0,0,1
25000,27,2,1,1,1,0,0,4.3,66.5,1,1,0,1,0,0,0,1
25000,32,1,1,1,1,0,0,4.5,152,1,1,1,0,0,0,0,1
25000,33,1,1,1,1,0,0,4.3,66.5,1,0,0,1,1,0,0,1
25000,25,2,1,1,1,0,1,3.8,6,1,0,0,0,0,0,0,1
25000,28,1,1,1,1,0,0,4.3,66.5,1,0,1,0,0,0,0,1
25000,28,2,1,1,1,0,0,4.3,66.5,1,0,0,0,1,0,0,1
25000,30,2,1,1,1,0,0,4.4,108,1,0,1,1,1,0,0,1
25000,27,1,1,1,1,0,0,4.4,44,1,1,1,1,1,0,0,1
25000,31,1,1,1,1,0,0,4.3,66.5,1,0,0,0,0,0,0,1
25000,33,2,1,1,1,0,0,4.3,66.5,1,1,1,0,0,0,0,1
25000,27,2,1,1,1,0,0,4.3,192,1,1,1,0,0,0,0,1
25000,33,2,1,1,1,0,0,4.3,66.5,1,1,0,1,1,0,0,1
25000,30,2,1,1,1,0,1,4.3,86,1,1,0,1,0,0,0,1
25000,31,1,1,1,1,0,1,4.2,2428,1,1,1,0,0,0,0,1
25000,32,1,1,1,1,0,0,4.3,396,1,1,1,0,0,0,0,1
25000,30,1,1,1,1,0,1,4.7,185,1,1,0,0,1,0,0,1
25000,25,2,1,1,1,0,1,4.3,66.5,1,1,0,1,0,0,0,1
25500,34,2,1,1,1,0,0,4.5,75,1,0,0,0,0,0,0,1
26000,25,2,1,1,1,0,1,4.4,37,1,0,0,1,1,0,0,1
26000,35,2,1,1,1,0,0,4,23,1,0,0,1,1,0,0,1
26000,29,2,1,1,1,0,1,4.4,37,1,1,0,1,0,0,0,1
26000,29,1,1,1,1,0,0,4.5,152,1,1,1,0,0,0,0,1
26000,28,1,1,1,1,0,1,4.8,16,1,1,1,0,1,0,0,1
26000,30,1,1,1,1,0,1,4.2,14,1,1,0,1,0,0,0,1
26000,27,1,1,1,1,0,1,4.3,66.5,1,0,0,0,0,0,0,1
26000,31,1,1,1,1,0,0,4.8,16,1,1,0,1,1,0,0,1
26000,29,2,1,1,1,0,1,4.7,185,1,1,0,1,0,0,0,1
26000,30,2,1,1,1,0,1,4.4,37,1,0,1,1,0,0,0,1
26000,28,2,1,1,1,0,1,4.5,17,1,1,1,0,1,0,0,1
26000,32,2,1,1,1,0,0,4.3,66.5,1,1,0,1,1,0,0,1
26000,32,2,1,1,1,0,0,4.3,66.5,1,0,0,0,0,0,0,1
26000,25,2,1,1,1,0,0,4.3,66.5,1,1,0,1,0,0,0,1
26000,27,2,1,1,1,0,1,4.1,34,1,1,0,1,1,0,0,1
26000,32,1,1,1,1,0,1,4.6,1872,1,0,0,1,1,0,0,1
27000,25,1,1,1,1,0,1,4.3,66.5,1,0,0,1,0,0,0,1
27000,35,1,1,1,1,0,1,4.4,126,1,1,0,0,0,0,0,1
27000,30,1,1,1,1,0,0,4.3,66.5,1,0,1,1,1,0,0,1
27000,33,1,1,1,1,0,0,4.4,37,1,1,1,0,1,0,0,1
27000,32,1,1,1,1,0,1,4.3,66.5,1,1,1,1,0,0,0,1
27000,30,2,1,1,1,0,0,4.3,65,1,1,0,0,1,0,0,1
27000,26,2,1,1,1,0,0,4.6,16,1,0,0,0,0,0,0,1
27000,28,2,1,1,1,0,1,4.5,152,1,0,0,0,0,0,0,1
27000,29,2,1,1,1,0,0,4.4,8,1,1,0,0,0,0,0,1
27000,31,1,1,1,1,0,1,3.6,20,1,0,1,0,1,0,0,1
27000,31,2,1,1,1,0,1,3.9,87,1,1,0,0,1,0,0,1
