Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,Furnishing_Fully Furnished,Furnishing_Semi Furnished,Furnishing_Unfurnished,price_per_sqm,amenities_count,size_category_Large,size_category_Medium,size_category_Small,size_category_Studio,occupancy_demand_High Demand,occupancy_demand_Low Demand,occupancy_demand_Medium Demand
48779.0,35.0,2.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1393.6857142857143,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
142214.0,54.0,5.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2633.5925925925926,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
122956.0,105.0,4.0,2.0,1.0,1.0,2.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1171.009523809524,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
134651.0,76.0,5.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1771.7236842105262,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
113726.0,109.0,5.0,3.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1043.3577981651376,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
88165.0,52.0,3.0,2.0,1.0,1.0,2.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1695.4807692307693,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
42000.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,4.4,37.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1050.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42000.0,35.0,3.0,1.0,1.0,1.0,1.0,1.0,4.5,152.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1200.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42000.0,30.0,3.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1400.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42000.0,30.0,1.0,2.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1400.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42000.0,38.0,1.0,1.0,1.0,1.0,0.0,1.0,4.5,152.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1105.2631578947369,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42000.0,38.0,1.0,2.0,1.0,1.0,0.0,1.0,4.4,37.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1105.2631578947369,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42000.0,33.0,2.0,2.0,1.0,1.0,0.0,1.0,4.8,16.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1272.7272727272727,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42000.0,33.0,3.0,1.0,1.0,1.0,1.0,1.0,4.7,185.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1272.7272727272727,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42000.0,36.0,3.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1166.6666666666667,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42000.0,32.0,3.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1312.5,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42000.0,39.0,2.0,1.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1076.923076923077,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42000.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,4.5,33.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1400.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42000.0,33.0,1.0,1.0,1.0,1.0,0.0,1.0,4.5,33.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1272.7272727272727,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42000.0,39.0,1.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1076.923076923077,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42000.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,4.4,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1235.2941176470588,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42000.0,30.0,2.0,2.0,1.0,1.0,0.0,1.0,4.3,65.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1400.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
125619.0,115.0,6.0,2.0,1.0,1.0,2.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1092.3391304347826,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
131820.0,86.0,5.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1532.7906976744187,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37362.0,33.0,3.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1132.1818181818182,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
87334.0,55.0,3.0,2.0,1.0,1.0,2.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1587.8909090909092,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
102268.0,53.0,6.0,2.0,1.0,1.0,2.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1929.5849056603774,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
67769.0,35.0,3.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1936.2571428571428,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43000.0,38.0,1.0,2.0,1.0,1.0,1.0,1.0,4.4,37.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1131.578947368421,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43000.0,40.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1075.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43000.0,40.0,3.0,1.0,1.0,1.0,0.0,1.0,4.4,37.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1075.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
135370.0,103.0,5.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1314.2718446601941,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
61137.0,44.0,4.0,1.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1389.4772727272727,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
33060.0,30.0,2.0,1.0,1.0,1.0,0.0,0.0,4.3,66.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1102.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
100819.0,116.0,5.0,3.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,869.1293103448276,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
68507.0,36.0,4.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1902.9722222222222,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
98131.0,51.0,3.0,1.0,1.0,1.0,2.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1924.137254901961,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
49338.0,40.0,3.0,2.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1233.45,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47045.0,31.0,1.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1517.5806451612902,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
142824.0,61.0,4.0,3.0,1.0,1.0,2.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2341.377049180328,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
94883.0,46.0,5.0,1.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2062.6739130434785,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37083.0,36.0,3.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1030.0833333333333,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
63881.0,45.0,4.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1419.5777777777778,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
62739.0,36.0,2.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1742.75,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
82576.0,40.0,4.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2064.4,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
97337.0,41.0,3.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2374.0731707317073,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
65477.0,36.0,4.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1818.8055555555557,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
129438.0,85.0,4.0,3.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1522.8,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
82553.0,41.0,5.0,1.0,1.0,1.0,2.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2013.4878048780488,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
59940.0,40.0,4.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1498.5,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
124770.0,91.0,4.0,3.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1371.098901098901,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
114849.0,104.0,5.0,2.0,1.0,1.0,2.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1104.3173076923076,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
53365.0,35.0,2.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1524.7142857142858,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
137095.0,95.0,4.0,3.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1443.1052631578948,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
90458.0,60.0,3.0,1.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1507.6333333333334,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
141836.0,111.0,4.0,2.0,1.0,1.0,2.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1277.8018018018017,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
103016.0,52.0,5.0,2.0,1.0,1.0,2.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1981.076923076923,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
45000.0,33.0,1.0,2.0,1.0,1.0,0.0,1.0,4.4,37.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1363.6363636363637,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,35.0,3.0,1.0,1.0,1.0,0.0,1.0,4.4,37.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1285.7142857142858,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45000.0,39.0,2.0,1.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1153.8461538461538,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,39.0,3.0,1.0,1.0,1.0,0.0,1.0,4.6,1872.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1153.8461538461538,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45000.0,34.0,3.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1323.5294117647059,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,35.0,1.0,2.0,1.0,1.0,1.0,1.0,4.4,37.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1285.7142857142858,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,34.0,3.0,1.0,1.0,1.0,1.0,1.0,3.8,65.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1323.5294117647059,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,36.0,1.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1250.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1323.5294117647059,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,30.0,1.0,2.0,1.0,1.0,0.0,1.0,4.5,152.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1500.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45000.0,35.0,3.0,1.0,1.0,1.0,0.0,1.0,4.4,37.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1285.7142857142858,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,33.0,3.0,2.0,1.0,1.0,0.0,1.0,3.7,23.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1363.6363636363637,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45000.0,33.0,2.0,2.0,1.0,1.0,1.0,1.0,4.6,1872.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1363.6363636363637,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,31.0,3.0,2.0,1.0,1.0,1.0,1.0,4.4,37.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1451.6129032258063,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,31.0,1.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1451.6129032258063,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45000.0,36.0,2.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1250.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,39.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1153.8461538461538,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,35.0,2.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1285.7142857142858,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,34.0,1.0,2.0,1.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1323.5294117647059,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45000.0,30.0,3.0,1.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1500.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1323.5294117647059,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,35.0,1.0,2.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1285.7142857142858,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45000.0,40.0,1.0,2.0,1.0,1.0,0.0,1.0,4.3,113.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1125.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45000.0,35.0,2.0,2.0,1.0,1.0,1.0,1.0,4.5,152.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1285.7142857142858,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,31.0,2.0,2.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1451.6129032258063,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45000.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1125.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,38.0,2.0,1.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1184.2105263157894,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,39.0,3.0,1.0,1.0,1.0,0.0,1.0,4.7,185.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1153.8461538461538,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45000.0,33.0,2.0,2.0,1.0,1.0,0.0,1.0,4.5,152.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1363.6363636363637,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,34.0,2.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1323.5294117647059,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,37.0,2.0,2.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1216.2162162162163,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45000.0,31.0,2.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1451.6129032258063,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,39.0,3.0,1.0,1.0,1.0,1.0,1.0,4.1,36.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1153.8461538461538,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,39.0,3.0,2.0,1.0,1.0,0.0,1.0,4.3,54.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1153.8461538461538,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45000.0,31.0,3.0,2.0,1.0,1.0,1.0,1.0,4.6,91.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1451.6129032258063,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,33.0,2.0,2.0,1.0,1.0,1.0,1.0,4.4,165.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1363.6363636363637,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1250.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,33.0,2.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1363.6363636363637,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,30.0,3.0,2.0,1.0,1.0,0.0,1.0,4.5,152.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1500.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45000.0,33.0,2.0,1.0,1.0,1.0,0.0,1.0,4.1,36.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1363.6363636363637,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45000.0,35.0,3.0,1.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1285.7142857142858,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,35.0,3.0,2.0,1.0,1.0,0.0,1.0,4.4,165.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1285.7142857142858,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45000.0,35.0,3.0,2.0,1.0,1.0,0.0,1.0,4.6,91.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1285.7142857142858,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,31.0,3.0,2.0,1.0,1.0,1.0,1.0,4.5,75.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1451.6129032258063,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,4.5,152.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1406.25,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,37.0,1.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1216.2162162162163,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,37.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1216.2162162162163,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,38.0,2.0,1.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1184.2105263157894,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45000.0,30.0,3.0,1.0,1.0,1.0,0.0,1.0,3.8,392.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1500.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45000.0,37.0,1.0,2.0,1.0,1.0,0.0,1.0,4.3,80.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1216.2162162162163,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
109504.0,114.0,4.0,3.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,960.561403508772,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
90247.0,51.0,5.0,1.0,1.0,1.0,2.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1769.549019607843,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
67729.0,37.0,4.0,2.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1830.5135135135135,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
140424.0,105.0,4.0,3.0,1.0,1.0,2.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1337.3714285714286,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
43175.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1107.051282051282,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
69243.0,39.0,2.0,1.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1775.4615384615386,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48482.0,39.0,2.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1243.128205128205,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
95873.0,40.0,3.0,1.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2396.825,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
88233.0,56.0,5.0,2.0,1.0,1.0,2.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1575.5892857142858,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
64269.0,37.0,4.0,1.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1737.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
53183.0,43.0,4.0,2.0,1.0,1.0,0.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1236.8139534883721,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
123716.0,60.0,6.0,3.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2061.9333333333334,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
72759.0,53.0,5.0,2.0,1.0,1.0,2.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1372.811320754717,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
129942.0,118.0,4.0,2.0,1.0,1.0,1.0,1.0,4.3,66.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1101.2033898305085,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
